asset_id,event_id,thermal_stress,mean_effective_load
SUB-SGW-559,EVT-01,0.0,0.8107
SUB-SGW-560,EVT-01,0.0,0.8979
SUB-SGW-561,EVT-01,0.0,0.7655
SUB-SGW-562,EVT-01,0.0065,0.8681
SUB-SGW-563,EVT-01,0.0,0.7973
SUB-SGW-564,EVT-01,0.0,0.9205
SUB-SGW-565,EVT-01,0.0312,0.9123
SUB-SGW-566,EVT-01,0.0,0.9246
SUB-SGW-567,EVT-01,0.0493,0.8733
SUB-SGW-568,EVT-01,0.0,0.5829
SUB-SGW-569,EVT-01,0.0401,0.9718
SUB-SGW-570,EVT-01,0.0,0.666
SUB-SGW-571,EVT-01,0.0381,0.9092
SUB-SGW-572,EVT-01,0.0,0.7091
SUB-SGW-573,EVT-01,0.0,0.8517
SUB-SGW-574,EVT-01,0.0,0.8117
SUB-SGW-575,EVT-01,0.0,0.8486
SUB-SGW-576,EVT-01,0.0,0.5716
SUB-SGW-577,EVT-01,0.0,0.5685
SUB-SGW-578,EVT-01,0.0,0.6742
SUB-SGW-579,EVT-01,0.0114,0.8517
SUB-SGW-580,EVT-01,0.0,0.7224
SUB-SGW-581,EVT-01,0.0197,0.941
SUB-SGW-582,EVT-01,0.0064,0.9585
SUB-SGW-583,EVT-01,0.0,0.7604
SUB-SGW-584,EVT-01,0.0,0.743
SUB-SGW-585,EVT-01,0.1331,0.9513
SUB-SGW-586,EVT-01,0.0,0.6147
SUB-SGW-587,EVT-01,0.0,0.783
SUB-SGW-588,EVT-01,0.0,0.9092
SUB-SGW-589,EVT-01,0.0,0.6773
SUB-SGW-590,EVT-01,0.0,0.8097
SUB-SGW-591,EVT-01,0.0,0.7799
SUB-SGW-592,EVT-01,0.0,0.9277
SUB-SGW-593,EVT-01,0.0,0.9061
SUB-SGW-594,EVT-01,0.0,0.7265
SUB-SGW-595,EVT-01,0.0,0.7501
SUB-SGW-596,EVT-01,0.0,0.7922
SUB-SGW-597,EVT-01,0.0257,0.9543
SUB-SGW-598,EVT-01,0.0,0.825
SUB-SGW-599,EVT-01,0.0,0.7932
SUB-SGW-600,EVT-01,0.0,0.7286
SUB-SGW-601,EVT-01,0.0,0.704
SUB-SGW-602,EVT-01,0.0,0.7317
SUB-SGW-603,EVT-01,0.0,0.5993
SUB-SGW-604,EVT-01,0.0,0.7973
SUB-SGW-605,EVT-01,0.0,0.5901
SUB-SGW-606,EVT-01,0.0,0.8199
SUB-SGW-607,EVT-01,0.0017,0.9533
SUB-SGW-608,EVT-01,0.0,0.9697
SUB-SGW-609,EVT-01,0.0,0.8086
SUB-SGW-610,EVT-01,0.0,0.6639
SUB-SGW-611,EVT-01,0.0,0.8548
SUB-SGW-612,EVT-01,0.0,0.8086
SUB-SGW-613,EVT-01,0.0,0.7111
SUB-SGW-614,EVT-01,0.0,0.8815
SUB-SGW-615,EVT-01,0.0,0.8538
SUB-SGW-616,EVT-01,0.0,0.6167
SUB-SGW-617,EVT-01,0.0,0.8692
SUB-SGW-618,EVT-01,0.0,0.5942
SUB-SGW-619,EVT-01,0.0,0.9697
SUB-SGW-620,EVT-01,0.0,0.5644
SUB-SGW-621,EVT-01,0.0,0.9451
SUB-SGW-622,EVT-01,0.0,0.6845
SUB-SGW-623,EVT-01,0.0,0.7317
SUB-SGW-624,EVT-01,0.0,0.7399
SUB-SGW-625,EVT-01,0.2101,0.9564
SUB-SGW-626,EVT-01,0.0,0.8004
SUB-SGW-627,EVT-01,0.0,0.7994
SUB-SGW-628,EVT-01,0.0,0.8045
SUB-SGW-629,EVT-01,0.0,0.5675
SUB-SGW-630,EVT-01,0.0,0.6178
SUB-SGW-631,EVT-01,0.0,0.8569
SUB-SGW-632,EVT-01,0.0,0.8661
SUB-SGW-633,EVT-01,0.0,0.8917
SUB-SGW-634,EVT-01,0.0,0.8312
SUB-SGW-635,EVT-01,0.0,0.8476
SUB-SGW-636,EVT-01,0.0,0.6752
SUB-SGW-637,EVT-01,0.0,0.706
SUB-SGW-638,EVT-01,0.0,0.7758
SUB-SGW-639,EVT-01,0.0,0.6455
SUB-SGW-640,EVT-01,0.0,0.6557
SUB-SGW-641,EVT-01,0.0,0.7984
SUB-SGW-642,EVT-01,0.0,0.8107
SUB-SGW-643,EVT-01,0.0,0.5849
SUB-SGW-644,EVT-01,0.0107,0.9174
SUB-SGW-645,EVT-01,0.0,0.8589
SUB-SGW-646,EVT-01,0.0,0.6414
SUB-SGW-647,EVT-01,0.0061,0.9369
SUB-SGW-648,EVT-01,0.0,0.6167
SUB-SGW-649,EVT-01,0.0,0.9626
SUB-SGW-650,EVT-01,0.0,0.7409
SUB-SGW-651,EVT-01,0.0,0.8281
SUB-SGW-652,EVT-01,0.0,0.704
SUB-SGW-653,EVT-01,0.0,0.8548
SUB-SGW-654,EVT-01,0.0,0.6024
SUB-SGW-655,EVT-01,0.0,0.7891
SUB-SGW-656,EVT-01,0.0,0.5901
SUB-SGW-657,EVT-01,0.0,0.6526
SUB-SGW-658,EVT-01,0.0,0.7871
SUB-SGW-659,EVT-01,0.0,0.8086
SUB-SGW-660,EVT-01,0.0,0.8723
SUB-SGW-661,EVT-01,0.0,0.6198
SUB-SGW-662,EVT-01,0.0,0.8579
SUB-SGW-663,EVT-01,0.0,0.6937
SUB-SGW-664,EVT-01,0.0,0.7625
SUB-SGW-665,EVT-01,0.0,0.6373
SUB-SGW-666,EVT-01,0.0,0.7707
SUB-SGW-667,EVT-01,0.0,0.9749
SUB-SGW-668,EVT-01,0.0,0.8651
SUB-SGW-669,EVT-01,0.0,0.8117
SUB-SGW-670,EVT-01,0.0,0.589
SUB-SGW-671,EVT-01,0.0,0.6352
SUB-SGW-672,EVT-01,0.0,0.6178
SUB-SGW-673,EVT-01,0.0,0.587
SUB-SGW-674,EVT-01,0.0,0.6875
SUB-SGW-675,EVT-01,0.0,0.9277
SUB-SGW-676,EVT-01,0.0,0.5675
SUB-SGW-677,EVT-01,0.0,0.6239
SUB-SGW-678,EVT-01,0.0012,0.8528
SUB-SGW-679,EVT-01,0.0,0.8835
SUB-SGW-680,EVT-01,0.0,0.8969
SUB-SGW-681,EVT-01,0.0,0.7358
SUB-SGW-682,EVT-01,0.0,0.8014
SUB-SGW-683,EVT-01,0.0,0.6988
SUB-SGW-684,EVT-01,0.0,0.6526
SUB-SGW-685,EVT-01,0.0,0.8815
SUB-SGW-686,EVT-01,0.0,0.7809
SUB-SGW-687,EVT-01,0.0,0.5747
SUB-SGW-688,EVT-01,0.0,0.666
SUB-SGW-689,EVT-01,0.0,0.7399
SUB-SGW-690,EVT-01,0.0,0.6763
SUB-SGW-691,EVT-01,0.0,0.7286
SUB-SGW-692,EVT-01,0.0,0.6629
SUB-SGW-693,EVT-01,0.0,0.9379
SUB-SGW-694,EVT-01,0.0,0.7388
SUB-SGW-695,EVT-01,0.0,0.825
SUB-SGW-696,EVT-01,0.1156,0.9554
SUB-SGW-697,EVT-01,0.0,0.6557
SUB-SGW-698,EVT-01,0.0,0.6373
SUB-SGW-699,EVT-01,0.0052,0.8948
SUB-SGW-700,EVT-01,0.0,0.6188
SUB-SGW-701,EVT-01,0.0,0.8302
SUB-SGW-702,EVT-01,0.195,0.9615
SUB-SGW-703,EVT-01,0.0199,0.9236
SUB-SGW-704,EVT-01,0.002,0.8528
SUB-SGW-705,EVT-01,0.0,0.8158
SUB-SGW-706,EVT-01,0.0,0.8497
SUB-SGW-707,EVT-01,0.0006,0.9626
SUB-SGW-708,EVT-01,0.0,0.8538
SUB-SGW-709,EVT-01,0.0576,0.9574
SUB-SGW-710,EVT-01,0.0,0.9051
SUB-SGW-711,EVT-01,0.0,0.5849
SUB-SGW-712,EVT-01,0.0,0.745
SUB-SGW-713,EVT-01,0.0,0.6526
SUB-SGW-714,EVT-01,0.0,0.667
SUB-SGW-715,EVT-01,0.0,0.8425
SUB-SGW-716,EVT-01,0.0,0.6301
SUB-SGW-717,EVT-01,0.002,0.8846
SUB-SGW-718,EVT-01,0.0,0.9533
SUB-SGW-719,EVT-01,0.0,0.6598
SUB-SGW-720,EVT-01,0.0047,0.9605
SUB-SGW-721,EVT-01,0.0,0.6721
SUB-SGW-722,EVT-01,0.0,0.7142
SUB-SGW-723,EVT-01,0.0,0.7327
SUB-SGW-724,EVT-01,0.0024,0.8733
SUB-SGW-725,EVT-01,0.0,0.8743
SUB-SGW-726,EVT-01,0.0,0.7491
SUB-SGW-727,EVT-01,0.0,0.6157
SUB-SGW-728,EVT-01,0.061,0.9174
SUB-SGW-729,EVT-01,0.0,0.8517
SUB-SGW-730,EVT-01,0.0,0.863
SUB-SGW-731,EVT-01,0.0,0.8558
SUB-SGW-732,EVT-01,0.0,0.9348
SUB-SGW-733,EVT-01,0.0,0.6804
SUB-SGW-734,EVT-01,0.0,0.7778
SUB-SGW-735,EVT-01,0.0,0.6598
SUB-SGW-736,EVT-01,0.0,0.8476
SUB-SGW-737,EVT-01,0.0328,0.8743
SUB-SGW-738,EVT-01,0.0,0.6116
SUB-SGW-739,EVT-01,0.0,0.8076
SUB-SGW-740,EVT-01,0.0,0.8384
SUB-SGW-741,EVT-01,0.0,0.6988
SUB-SGW-742,EVT-01,0.0265,0.9441
SUB-SGW-743,EVT-01,0.0,0.7142
SUB-SGW-744,EVT-01,0.0,0.9061
SUB-SGW-745,EVT-01,0.0,0.9502
SUB-SGW-746,EVT-01,0.0,0.7173
SUB-SGW-747,EVT-01,0.0,0.6075
SUB-SGW-748,EVT-01,0.0,0.5675
SUB-SGW-749,EVT-01,0.0,0.7553
SUB-SGW-750,EVT-01,0.0,0.6906
SUB-SGW-751,EVT-01,0.0,0.5901
SUB-SGW-752,EVT-01,0.0,0.8045
SUB-SGW-753,EVT-01,0.0,0.8404
SUB-SGW-754,EVT-01,0.0,0.9266
SUB-SGW-755,EVT-01,0.0,0.7635
SUB-SGW-756,EVT-01,0.0,0.7902
SUB-SGW-757,EVT-01,0.0,0.7686
SUB-SGW-758,EVT-01,0.0,0.8394
SUB-SGW-759,EVT-01,0.0,0.8907
SUB-SGW-760,EVT-01,0.0,0.8435
SUB-SGW-761,EVT-01,0.0,0.6024
SUB-SGW-762,EVT-01,0.1294,0.9605
SUB-SGW-763,EVT-01,0.0,0.9492
SUB-SGW-764,EVT-01,0.0,0.8435
SUB-SGW-765,EVT-01,0.1698,0.9554
SUB-SGW-766,EVT-01,0.0,0.7707
SUB-SGW-767,EVT-01,0.0,0.7491
SUB-SGW-768,EVT-01,0.0,0.9513
SUB-SGW-769,EVT-01,0.0,0.7809
SUB-SGW-770,EVT-01,0.0,0.8435
SUB-SGW-771,EVT-01,0.006,0.9585
SUB-SGW-772,EVT-01,0.0502,0.9615
SUB-SGW-773,EVT-01,0.0,0.6455
SUB-SGW-774,EVT-01,0.2328,0.9646
SUB-SGW-775,EVT-01,0.0,0.8928
SUB-SGW-776,EVT-01,0.0,0.666
SUB-SGW-777,EVT-01,0.0,0.8938
SUB-SGW-778,EVT-01,0.0,0.7132
SUB-SGW-779,EVT-01,0.0,0.5818
SUB-SGW-780,EVT-01,0.0,0.5849
SUB-SGW-781,EVT-01,0.0,0.864
SUB-SGW-782,EVT-01,0.0,0.8107
SUB-SGW-783,EVT-01,0.0,0.7727
SUB-SGW-784,EVT-01,0.0,0.6814
SUB-SGW-785,EVT-01,0.0,0.6968
SUB-SGW-786,EVT-01,0.0,0.6783
SUB-SGW-787,EVT-01,0.1133,0.9687
SUB-SGW-788,EVT-01,0.0,0.8138
SUB-SGW-789,EVT-01,0.0,0.5695
SUB-SGW-790,EVT-01,0.0,0.7902
SUB-SGW-791,EVT-01,0.0,0.8599
SUB-SGW-792,EVT-01,0.0,0.5808
SUB-SGW-793,EVT-01,0.0,0.7132
SUB-SGW-794,EVT-01,0.0,0.8866
SUB-SGW-795,EVT-01,0.0,0.8835
SUB-SGW-796,EVT-01,0.0,0.7255
SUB-SGW-797,EVT-01,0.0,0.9687
SUB-SGW-798,EVT-01,0.0,0.8917
SUB-SGW-799,EVT-01,0.0,0.8353
SUB-SGW-800,EVT-01,0.0,0.7604
SUB-SGW-801,EVT-01,0.0,0.5736
SUB-SGW-802,EVT-01,0.0,0.7224
SUB-SGW-803,EVT-01,0.0092,0.9543
SUB-SGW-804,EVT-01,0.0,0.6362
SUB-SGW-805,EVT-01,0.0,0.8917
SUB-SGW-806,EVT-01,0.0,0.668
SUB-SGW-807,EVT-01,0.0,0.7306
SUB-SGW-808,EVT-01,0.0,0.8476
SUB-SGW-809,EVT-01,0.0,0.8097
SUB-SGW-810,EVT-01,0.0,0.6886
SUB-SGW-811,EVT-01,0.0,0.7317
SUB-SGW-812,EVT-01,0.0,0.784
SUB-SGW-813,EVT-01,0.0,0.7573
SUB-SGW-814,EVT-01,0.0,0.6537
SUB-SGW-815,EVT-01,0.0,0.5859
SUB-SGW-816,EVT-01,0.0,0.8404
SUB-SGW-817,EVT-01,0.0,0.7717
SUB-SGW-818,EVT-01,0.0,0.5962
SUB-SGW-819,EVT-01,0.0,0.8097
SUB-SGW-820,EVT-01,0.0,0.7399
SUB-SGW-821,EVT-01,0.0,0.8538
SUB-SGW-822,EVT-01,0.0356,0.9646
SUB-SGW-823,EVT-01,0.0,0.7799
SUB-SGW-824,EVT-01,0.0707,0.9338
SUB-SGW-825,EVT-01,0.0,0.6732
SUB-SGW-826,EVT-01,0.0,0.9451
SUB-SGW-827,EVT-01,0.0,0.7111
SUB-SGW-828,EVT-01,0.0026,0.9
SUB-SGW-829,EVT-01,0.0,0.6742
SUB-SGW-830,EVT-01,0.0,0.7235
SUB-SGW-831,EVT-01,0.0,0.8969
SUB-SGW-832,EVT-01,0.0,0.7973
SUB-SGW-833,EVT-01,0.0,0.6804
SUB-SGW-834,EVT-01,0.0,0.6937
SUB-SGW-835,EVT-01,0.0,0.7501
SUB-SGW-836,EVT-01,0.0,0.7542
SUB-SGW-837,EVT-01,0.0,0.7276
SUB-SGW-838,EVT-01,0.0,0.9738
SUB-SGW-839,EVT-01,0.0,0.9687
SUB-SGW-840,EVT-01,0.0,0.7963
SUB-SGW-841,EVT-01,0.0,0.9102
SUB-SGW-842,EVT-01,0.0145,0.8702
SUB-SGW-843,EVT-01,0.0,0.8825
SUB-SGW-844,EVT-01,0.0,0.8445
SUB-SGW-845,EVT-01,0.0,0.8209
SUB-SGW-846,EVT-01,0.0,0.7255
SUB-SGW-847,EVT-01,0.0,0.9143
SUB-SGW-848,EVT-01,0.0,0.6927
SUB-SGW-849,EVT-01,0.0,0.7306
SUB-SGW-850,EVT-01,0.0,0.7152
SUB-SGW-851,EVT-01,0.0,0.6578
SUB-SGW-852,EVT-01,0.0226,0.8681
SUB-SGW-853,EVT-01,0.0,0.8107
SUB-SGW-854,EVT-01,0.0,0.6927
SUB-SGW-855,EVT-01,0.0,0.8507
SUB-SGW-856,EVT-01,0.0,0.8302
SUB-SGW-857,EVT-01,0.0,0.9
SUB-SGW-858,EVT-01,0.0,0.6352
SUB-SGW-859,EVT-01,0.0,0.5695
SUB-SGW-860,EVT-01,0.0,0.8374
SUB-SGW-861,EVT-01,0.0,0.705
SUB-SGW-862,EVT-01,0.0,0.9646
SUB-SGW-863,EVT-01,0.0,0.8466
SUB-SGW-864,EVT-01,0.0,0.7768
SUB-SGW-865,EVT-01,0.0,0.7809
SUB-SGW-866,EVT-01,0.0,0.6485
SUB-SGW-867,EVT-01,0.0,0.6609
SUB-SGW-868,EVT-01,0.0,0.7142
SUB-SGW-869,EVT-01,0.0,0.668
SUB-SGW-870,EVT-01,0.0,0.6301
SUB-SGW-871,EVT-01,0.0,0.8025
SUB-SGW-872,EVT-01,0.0,0.6362
SUB-SGW-873,EVT-01,0.0,0.8004
SUB-SGW-874,EVT-01,0.0,0.7101
SUB-SGW-875,EVT-01,0.0,0.6773
SUB-SGW-876,EVT-01,0.0,0.7132
SUB-SGW-877,EVT-01,0.0,0.665
SUB-SGW-878,EVT-01,0.0,0.6239
SUB-SGW-879,EVT-01,0.0,0.6978
SUB-SGW-880,EVT-01,0.0,0.6393
SUB-SGW-881,EVT-01,0.0708,0.9523
SUB-SGW-882,EVT-01,0.0,0.744
SUB-SGW-883,EVT-01,0.0,0.8866
SUB-SGW-884,EVT-01,0.0,0.8292
SUB-SGW-885,EVT-01,0.0,0.6054
SUB-SGW-886,EVT-01,0.0,0.8404
SUB-SGW-887,EVT-01,0.0,0.5952
SUB-SGW-888,EVT-01,0.0,0.7306
SUB-SGW-889,EVT-01,0.0,0.9184
SUB-SGW-890,EVT-01,0.0,0.7553
SUB-SGW-891,EVT-01,0.0,0.6167
SUB-SGW-892,EVT-01,0.0,0.5993
SUB-SGW-893,EVT-01,0.0,0.667
SUB-SGW-894,EVT-01,0.0,0.8199
SUB-SGW-895,EVT-01,0.0,0.9082
SUB-SGW-896,EVT-01,0.0,0.7799
SUB-SGW-897,EVT-01,0.0,0.667
SUB-SGW-898,EVT-01,0.0,0.8343
SUB-SGW-899,EVT-01,0.0,0.6537
SUB-SGW-900,EVT-01,0.0,0.588
SUB-SGW-001,EVT-02,3.0514,0.845
SUB-SGW-002,EVT-02,7.2011,0.9386
SUB-SGW-003,EVT-02,3.735,0.7797
SUB-SGW-004,EVT-02,7.2549,0.9398
SUB-SGW-005,EVT-02,4.5435,0.7021
SUB-SGW-006,EVT-02,8.6026,0.9928
SUB-SGW-007,EVT-02,5.3312,0.8708
SUB-SGW-008,EVT-02,5.6407,0.7649
SUB-SGW-009,EVT-02,13.9154,1.0408
SUB-SGW-010,EVT-02,8.143,0.8782
SUB-SGW-011,EVT-02,5.9083,0.7747
SUB-SGW-012,EVT-02,1.9649,0.7772
SUB-SGW-013,EVT-02,12.8241,1.0149
SUB-SGW-014,EVT-02,10.8767,0.946
SUB-SGW-015,EVT-02,10.4619,1.0543
SUB-SGW-016,EVT-02,3.779,0.7858
SUB-SGW-017,EVT-02,7.9037,0.8696
SUB-SGW-018,EVT-02,15.8078,1.0666
SUB-SGW-019,EVT-02,6.6296,0.9238
SUB-SGW-020,EVT-02,9.2336,0.9041
SUB-SGW-021,EVT-02,4.5757,0.8363
SUB-SGW-022,EVT-02,4.8106,0.7033
SUB-SGW-023,EVT-02,17.108,1.0956
SUB-SGW-024,EVT-02,10.2123,1.047
SUB-SGW-025,EVT-02,16.2898,1.0816
SUB-SGW-026,EVT-02,9.0726,1.0999
SUB-SGW-027,EVT-02,6.4587,1.0273
SUB-SGW-028,EVT-02,4.6672,0.9533
SUB-SGW-029,EVT-02,5.8933,0.7821
SUB-SGW-030,EVT-02,3.5083,0.7735
SUB-SGW-031,EVT-02,7.6746,0.8548
SUB-SGW-032,EVT-02,5.0733,0.7304
SUB-SGW-033,EVT-02,1.3838,0.6996
SUB-SGW-034,EVT-02,6.4486,0.9201
SUB-SGW-035,EVT-02,5.2253,0.9681
SUB-SGW-036,EVT-02,8.9221,0.8992
SUB-SGW-037,EVT-02,13.5191,1.0334
SUB-SGW-038,EVT-02,8.7183,1.0075
SUB-SGW-039,EVT-02,7.2983,0.9546
SUB-SGW-040,EVT-02,16.5135,1.1024
SUB-SGW-041,EVT-02,9.8002,1.1254
SUB-SGW-042,EVT-02,5.7037,0.9767
SUB-SGW-043,EVT-02,16.7374,1.1007
SUB-SGW-044,EVT-02,2.6751,0.6972
SUB-SGW-045,EVT-02,11.5682,1.0761
SUB-SGW-046,EVT-02,14.216,1.1318
SUB-SGW-047,EVT-02,4.7889,0.707
SUB-SGW-048,EVT-02,2.8643,0.8302
SUB-SGW-049,EVT-02,8.6217,1.0895
SUB-SGW-050,EVT-02,6.1376,0.9028
SUB-SGW-051,EVT-02,5.3751,0.9792
SUB-SGW-052,EVT-02,2.0466,0.7945
SUB-SGW-053,EVT-02,3.5829,0.7772
SUB-SGW-054,EVT-02,15.4594,1.0568
SUB-SGW-055,EVT-02,17.7197,1.1195
SUB-SGW-056,EVT-02,6.2796,0.9127
SUB-SGW-057,EVT-02,12.7675,1.1079
SUB-SGW-058,EVT-02,4.9145,0.8487
SUB-SGW-059,EVT-02,3.733,0.7834
SUB-SGW-060,EVT-02,1.8508,0.7538
SUB-SGW-061,EVT-02,9.2668,0.9127
SUB-SGW-062,EVT-02,10.6661,1.0629
SUB-SGW-063,EVT-02,14.6401,1.0482
SUB-SGW-064,EVT-02,13.4318,1.1174
SUB-SGW-065,EVT-02,2.8251,0.7169
SUB-SGW-066,EVT-02,6.3251,0.7883
SUB-SGW-067,EVT-02,5.8955,0.7612
SUB-SGW-068,EVT-02,15.9496,1.0772
SUB-SGW-069,EVT-02,2.1942,0.808
SUB-SGW-070,EVT-02,4.2527,0.6799
SUB-SGW-071,EVT-02,5.7545,0.7711
SUB-SGW-072,EVT-02,5.8462,0.8757
SUB-SGW-073,EVT-02,4.3239,0.8203
SUB-SGW-074,EVT-02,3.2923,0.8745
SUB-SGW-075,EVT-02,2.219,0.7895
SUB-SGW-076,EVT-02,6.8304,1.0359
SUB-SGW-077,EVT-02,9.5662,0.925
SUB-SGW-078,EVT-02,3.6935,0.7698
SUB-SGW-079,EVT-02,15.1062,1.0654
SUB-SGW-080,EVT-02,11.5172,1.0847
SUB-SGW-081,EVT-02,1.2729,0.6922
SUB-SGW-082,EVT-02,11.1798,1.0617
SUB-SGW-083,EVT-02,6.3018,0.9115
SUB-SGW-084,EVT-02,8.9586,1.1095
SUB-SGW-085,EVT-02,5.455,0.7427
SUB-SGW-086,EVT-02,8.9573,0.9078
SUB-SGW-087,EVT-02,12.4364,1.0948
SUB-SGW-088,EVT-02,4.3491,0.8203
SUB-SGW-089,EVT-02,8.9172,0.8979
SUB-SGW-090,EVT-02,6.6799,0.9238
SUB-SGW-091,EVT-02,3.9309,0.9201
SUB-SGW-092,EVT-02,2.7269,0.6935
SUB-SGW-093,EVT-02,3.8182,0.7908
SUB-SGW-094,EVT-02,13.3205,1.1318
SUB-SGW-095,EVT-02,13.4656,1.1303
SUB-SGW-096,EVT-02,4.9884,0.8413
SUB-SGW-097,EVT-02,2.6381,0.6873
SUB-SGW-098,EVT-02,16.8638,1.0922
SUB-SGW-099,EVT-02,5.6403,0.7649
SUB-SGW-100,EVT-02,9.1759,0.9127
SUB-SGW-101,EVT-02,8.354,0.978
SUB-SGW-102,EVT-02,5.7511,0.8819
SUB-SGW-103,EVT-02,1.2909,0.6836
SUB-SGW-104,EVT-02,14.1565,1.042
SUB-SGW-105,EVT-02,4.8811,0.8597
SUB-SGW-106,EVT-02,16.9858,1.093
SUB-SGW-107,EVT-02,13.0104,1.01
SUB-SGW-108,EVT-02,12.393,1.0895
SUB-SGW-109,EVT-02,12.7645,1.0162
SUB-SGW-110,EVT-02,11.5269,0.9804
SUB-SGW-111,EVT-02,3.2523,0.8634
SUB-SGW-112,EVT-02,1.2641,0.6885
SUB-SGW-113,EVT-02,3.3625,0.7501
SUB-SGW-114,EVT-02,3.9135,0.9115
SUB-SGW-115,EVT-02,3.9133,0.925
SUB-SGW-116,EVT-02,13.4316,1.1287
SUB-SGW-117,EVT-02,4.1572,0.8068
SUB-SGW-118,EVT-02,17.6332,1.1087
SUB-SGW-119,EVT-02,5.5931,0.9767
SUB-SGW-120,EVT-02,2.2606,0.808
SUB-SGW-121,EVT-02,7.8199,0.8671
SUB-SGW-122,EVT-02,4.3119,0.9262
SUB-SGW-123,EVT-02,2.4889,0.8289
SUB-SGW-124,EVT-02,7.9302,0.9743
SUB-SGW-125,EVT-02,12.3121,1.1024
SUB-SGW-126,EVT-02,3.2625,0.7526
SUB-SGW-127,EVT-02,8.501,1.0876
SUB-SGW-128,EVT-02,10.8899,0.9558
SUB-SGW-129,EVT-02,17.9689,1.1195
SUB-SGW-130,EVT-02,3.6655,0.9016
SUB-SGW-131,EVT-02,8.9759,0.9004
SUB-SGW-132,EVT-02,4.7774,0.845
SUB-SGW-133,EVT-02,4.6154,0.824
SUB-SGW-134,EVT-02,7.3116,0.8474
SUB-SGW-135,EVT-02,8.4809,0.8893
SUB-SGW-136,EVT-02,5.8359,0.9878
SUB-SGW-137,EVT-02,3.5769,0.7698
SUB-SGW-138,EVT-02,18.0487,1.1276
SUB-SGW-139,EVT-02,13.7057,1.1226
SUB-SGW-140,EVT-02,10.0985,1.1323
SUB-SGW-141,EVT-02,13.0234,1.1146
SUB-SGW-142,EVT-02,10.3092,0.9595
SUB-SGW-143,EVT-02,10.8497,0.957
SUB-SGW-144,EVT-02,8.3182,1.0867
SUB-SGW-145,EVT-02,6.4027,0.9189
SUB-SGW-146,EVT-02,8.5022,0.8831
SUB-SGW-147,EVT-02,16.8819,1.0999
SUB-SGW-148,EVT-02,13.7707,1.1308
SUB-SGW-149,EVT-02,13.7667,1.1313
SUB-SGW-150,EVT-02,8.4691,1.0737
SUB-SGW-151,EVT-02,7.0478,0.9423
SUB-SGW-152,EVT-02,2.8362,0.7255
SUB-SGW-153,EVT-02,13.14,1.0211
SUB-SGW-154,EVT-02,7.3127,0.9595
SUB-SGW-155,EVT-02,8.1455,0.9854
SUB-SGW-156,EVT-02,3.825,0.7871
SUB-SGW-157,EVT-02,4.6693,0.7021
SUB-SGW-158,EVT-02,16.0637,1.0783
SUB-SGW-159,EVT-02,4.669,0.9349
SUB-SGW-160,EVT-02,4.6374,0.7033
SUB-SGW-161,EVT-02,6.1255,0.7895
SUB-SGW-162,EVT-02,8.8082,1.1095
SUB-SGW-163,EVT-02,4.2393,0.6836
SUB-SGW-164,EVT-02,10.4764,0.9447
SUB-SGW-165,EVT-02,12.0163,0.9817
SUB-SGW-166,EVT-02,10.5487,0.9521
SUB-SGW-167,EVT-02,1.3237,0.7156
SUB-SGW-168,EVT-02,12.742,1.1064
SUB-SGW-169,EVT-02,8.8053,1.0063
SUB-SGW-170,EVT-02,8.2786,1.0805
SUB-SGW-171,EVT-02,9.4823,1.1249
SUB-SGW-172,EVT-02,5.088,0.7181
SUB-SGW-173,EVT-02,13.1541,1.0309
SUB-SGW-174,EVT-02,10.0931,1.1318
SUB-SGW-175,EVT-02,6.006,0.7883
SUB-SGW-176,EVT-02,6.2309,0.9078
SUB-SGW-177,EVT-02,4.8805,0.8462
SUB-SGW-178,EVT-02,13.3664,1.122
SUB-SGW-179,EVT-02,6.9305,0.9398
SUB-SGW-180,EVT-02,13.4102,1.1276
SUB-SGW-181,EVT-02,10.2573,0.9521
SUB-SGW-182,EVT-02,16.8173,1.1064
SUB-SGW-183,EVT-02,9.5105,1.026
SUB-SGW-184,EVT-02,9.1952,0.9226
SUB-SGW-185,EVT-02,6.436,1.0211
SUB-SGW-186,EVT-02,8.8177,1.01
SUB-SGW-187,EVT-02,4.0691,0.8055
SUB-SGW-188,EVT-02,7.1884,0.9435
SUB-SGW-189,EVT-02,4.9328,0.8511
SUB-SGW-190,EVT-02,5.477,0.7587
SUB-SGW-191,EVT-02,5.8191,0.8918
SUB-SGW-192,EVT-02,15.6717,1.0772
SUB-SGW-193,EVT-02,7.6321,0.861
SUB-SGW-194,EVT-02,4.702,0.7095
SUB-SGW-195,EVT-02,6.1847,0.8905
SUB-SGW-196,EVT-02,7.0249,0.9521
SUB-SGW-197,EVT-02,8.2347,0.8757
SUB-SGW-198,EVT-02,18.2886,1.1208
SUB-SGW-199,EVT-02,18.7647,1.1282
SUB-SGW-200,EVT-02,12.2853,0.9977
SUB-SGW-201,EVT-02,3.3849,0.7538
SUB-SGW-202,EVT-02,2.7872,0.707
SUB-SGW-203,EVT-02,6.1979,1.0063
SUB-SGW-204,EVT-02,6.6402,0.8166
SUB-SGW-205,EVT-02,16.9699,1.1124
SUB-SGW-206,EVT-02,10.0595,0.9447
SUB-SGW-207,EVT-02,4.0935,0.9262
SUB-SGW-208,EVT-02,6.3654,0.7969
SUB-SGW-209,EVT-02,7.3541,0.9546
